customer_id,age,region,customer_type,total_purchases,total_spent,avg_purchase_value,satisfaction_score,account_status,referral_source
5378,30,Midwest,Bronze,97,8254.13,402.98,3.1,Active,Online
5379,32,Northeast,Platinum,24,2547.04,434.88,1.5,Active,Advertisement
5380,77,Northeast,Platinum,56,7497.49,33.61,4.9,Active,Online
5381,40,Midwest,Bronze,20,2023.24,458.95,1.1,Active,Social Media
5382,61,Southeast,Bronze,4,5453.04,238.44,2.9,Suspended,Online
5383,43,Midwest,Gold,74,4335.35,482.48,1.8,Active,Referral
5384,21,Midwest,Platinum,8,5564.76,273.89,1.2,Active,Online
5385,43,West,Silver,10,1355.33,125.22,3.6,Suspended,Online
5386,57,Northeast,Silver,100,3612.28,487.59,4.9,Active,Online
5387,26,Northeast,Gold,64,6669.04,129.22,4.0,Active,Referral
5388,72,Southwest,Bronze,62,5585.31,442.41,2.0,Inactive,Referral
5389,22,Midwest,Platinum,25,5489.7,94.83,3.0,Inactive,Online
5390,73,Midwest,Bronze,73,5108.3,340.64,1.2,Active,Advertisement
5391,49,Southeast,Silver,18,9438.85,211.53,3.1,Active,Store
5392,37,Northeast,Silver,15,9345.7,486.29,1.4,Active,Social Media
5393,67,Southeast,Silver,55,3601.45,100.54,4.2,Inactive,Online
5394,28,West,Gold,100,3518.95,210.31,1.2,Inactive,Online
5395,32,Southwest,Platinum,67,5548.98,323.49,1.0,Active,Social Media
5396,49,Southeast,Silver,77,956.06,489.03,4.4,Active,Store
5397,45,Northeast,Gold,29,3030.07,158.89,4.8,Active,Advertisement
5398,39,West,Bronze,6,2308.68,204.47,1.3,Active,Online
5399,58,Midwest,Gold,11,2233.9,236.28,2.1,Active,Online
5400,34,West,Bronze,23,6385.06,133.82,4.0,Active,Advertisement
5401,76,Southeast,Bronze,21,3843.5,410.5,3.2,Active,Store
5402,43,Northeast,Bronze,46,1711.64,55.08,4.8,Inactive,Social Media
5403,61,Southeast,Silver,29,8875.72,355.35,2.6,Active,Online
5404,24,Midwest,Platinum,59,8741.49,271.63,1.0,Active,Online
5405,59,Midwest,Silver,38,8624.63,128.54,1.1,Active,Referral
5406,74,Northeast,Bronze,19,3907.45,251.49,3.3,Active,Advertisement
5407,43,Southwest,Bronze,25,569.82,416.68,4.0,Active,Advertisement
5408,42,West,Silver,48,1067.42,228.27,4.2,Inactive,Online
5409,27,West,Bronze,68,2760.48,69.73,4.6,Inactive,Online
5410,76,Midwest,Bronze,41,2199.7,29.99,1.9,Inactive,Referral
5411,62,Southeast,Silver,5,8739.86,391.12,4.0,Active,Social Media
5412,36,Southeast,Platinum,52,9863.58,171.91,4.3,Active,Social Media
5413,28,Southwest,Silver,33,8166.74,466.31,4.3,Inactive,Online
5414,30,Southeast,Bronze,68,7298.49,312.4,2.6,Active,Referral
5415,70,West,Gold,9,5886.24,223.78,3.5,Inactive,Referral
5416,25,Southeast,Gold,27,7699.08,286.59,3.2,Inactive,Referral
5417,57,Southwest,Gold,2,9470.33,233.99,3.4,Active,Referral
5418,21,West,Bronze,76,6013.45,453.85,2.1,Active,Online
5419,64,Southeast,Silver,47,1546.13,234.43,3.7,Active,Referral
5420,48,West,Platinum,65,1638.58,60.99,3.8,Active,Store
5421,45,Midwest,Bronze,34,5838.63,302.57,1.8,Inactive,Online
5422,28,Midwest,Silver,51,3334.69,315.26,2.8,Active,Advertisement
5423,60,Midwest,Bronze,61,9102.47,385.01,2.7,Active,Online
5424,18,Southeast,Silver,51,6116.42,467.31,4.0,Inactive,Referral
5425,66,Southwest,Gold,46,6764.93,227.11,3.7,Active,Referral
5426,64,West,Silver,53,58.21,182.52,2.9,Inactive,Online
5427,69,Northeast,Gold,27,4988.49,250.48,3.6,Active,Referral
5428,55,Midwest,Silver,100,4311.65,451.1,2.1,Inactive,Social Media
5429,41,Midwest,Platinum,22,7058.72,490.19,1.9,Active,Advertisement
5430,71,Northeast,Silver,86,3826.39,485.91,2.0,Active,Referral
5431,77,Northeast,Bronze,34,9765.75,122.55,1.1,Active,Store
5432,74,Southeast,Silver,31,6702.03,253.48,3.8,Active,Social Media
5433,64,West,Gold,1,6599.18,137.14,4.9,Active,Online
5434,48,Midwest,Gold,15,9193.41,190.31,2.2,Active,Referral
5435,58,Southwest,Silver,15,9952.05,25.53,4.7,Inactive,Referral
5436,63,Southeast,Silver,50,1978.21,88.69,3.4,Inactive,Referral
5437,67,Southeast,Gold,66,8105.33,204.57,1.9,Inactive,Online
5438,43,Southwest,Gold,91,1623.19,188.71,1.0,Inactive,Referral
5439,66,Southwest,Silver,92,4570.43,146.63,3.9,Active,Online
5440,67,Southwest,Gold,53,1001.85,122.85,3.8,Active,Referral
5441,22,Northeast,Silver,19,6233.71,376.99,1.9,Active,Referral
5442,37,Midwest,Bronze,99,4685.18,154.33,2.3,Active,Referral
5443,69,Northeast,Bronze,32,6286.99,356.21,4.6,Inactive,Advertisement
5444,58,Midwest,Platinum,85,6779.61,190.63,1.6,Inactive,Store
5445,28,Northeast,Bronze,7,6194.32,402.97,4.3,Inactive,Advertisement
5446,73,West,Silver,23,2940.29,91.94,1.7,Inactive,Store
5447,71,Midwest,Platinum,52,8369.59,87.23,2.9,Active,Social Media
5448,50,Southeast,Bronze,63,5516.86,343.04,3.0,Suspended,Social Media
5449,67,Midwest,Gold,57,4898.51,458.31,2.9,Active,Store
5450,55,Midwest,Gold,36,9870.64,80.06,2.2,Inactive,Store
5451,44,Midwest,Platinum,83,2835.08,46.12,2.0,Active,Referral
5452,51,West,Bronze,11,5280.3,467.97,3.9,Active,Store
5453,32,Northeast,Bronze,83,6823.25,67.49,2.1,Active,Online
5454,49,Southeast,Platinum,83,1252.26,132.68,3.4,Active,Store
5455,78,Northeast,Bronze,3,3542.4,465.45,4.4,Active,Referral
5456,75,Northeast,Silver,93,8016.89,403.43,4.3,Active,Social Media
5457,38,Southwest,Gold,30,2367.58,177.95,1.7,Inactive,Advertisement
5458,63,West,Bronze,85,4932.9,477.72,3.6,Inactive,Online
5459,22,Southwest,Platinum,78,6306.31,288.34,3.4,Active,Store
5460,23,West,Silver,37,6711.62,45.4,2.1,Suspended,Advertisement
5461,55,Northeast,Bronze,36,7283.1,354.5,2.6,Inactive,Advertisement
5462,79,Northeast,Bronze,91,8659.77,273.27,2.1,Active,Social Media
5463,39,West,Bronze,74,3928.59,290.57,3.1,Active,Online
5464,79,Northeast,Bronze,13,7066.32,497.11,4.2,Suspended,Online
5465,35,Northeast,Gold,74,7321.75,84.73,4.5,Inactive,Online
5466,31,Southeast,Bronze,72,3002.74,331.83,3.9,Active,Advertisement
5467,27,Southwest,Bronze,23,9681.58,234.78,2.9,Active,Store
5468,63,Southwest,Platinum,9,8652.19,143.23,4.8,Inactive,Referral
5469,30,Southwest,Silver,37,2898.61,349.84,3.3,Active,Advertisement
5470,48,Midwest,Bronze,42,6750.69,337.42,2.9,Active,Online
5471,47,Southeast,Platinum,36,7178.01,429.68,4.4,Active,Store
5472,20,Southwest,Bronze,41,4314.84,440.65,1.7,Active,Store
5473,47,Southwest,Platinum,31,8637.43,285.29,1.6,Active,Referral
5474,23,Southeast,Gold,83,6902.29,169.53,4.1,Active,Referral
5475,46,Northeast,Gold,13,6581.55,269.49,4.5,Inactive,Online
5476,25,Southwest,Gold,3,2208.4,186.04,1.3,Active,Store
5477,61,Northeast,Silver,23,4078.42,145.9,4.1,Active,Referral
5478,62,Southwest,Gold,95,4339.22,280.27,2.7,Inactive,Online
5479,60,West,Gold,9,7336.61,332.39,3.8,Inactive,Advertisement
5480,61,Midwest,Bronze,15,6183.95,299.38,1.5,Inactive,Referral
5481,50,Southwest,Silver,38,858.61,477.67,4.9,Active,Store
5482,34,West,Gold,95,3076.98,156.33,4.5,Active,Online
5483,65,Southeast,Silver,17,4730.48,192.45,2.6,Active,Online
5484,28,West,Gold,24,7367.33,337.14,4.6,Inactive,Advertisement
5485,30,Southeast,Silver,6,7435.69,304.18,4.6,Active,Store
5486,67,Southwest,Silver,55,4905.43,10.91,2.8,Active,Referral
5487,28,Southeast,Bronze,46,1169.32,163.02,4.8,Active,Referral
5488,48,West,Bronze,81,2929.03,134.34,4.9,Active,Online
5489,45,Midwest,Silver,81,2546.92,421.56,1.9,Suspended,Advertisement
5490,61,Northeast,Silver,2,7810.26,434.46,1.3,Active,Online
5491,23,Northeast,Silver,0,1799.86,149.11,2.3,Active,Online
5492,58,Midwest,Gold,32,4649.21,60.01,3.0,Inactive,Advertisement
5493,33,Northeast,Silver,70,6707.19,110.55,1.4,Active,Online
5494,21,Southwest,Gold,73,9647.86,96.52,1.6,Active,Social Media
5495,52,Southwest,Bronze,58,9992.41,126.34,4.9,Inactive,Social Media
5496,77,West,Silver,71,9529.22,124.98,3.9,Active,Referral
5497,65,West,Bronze,31,7182.42,245.12,4.5,Inactive,Online
5498,73,Southeast,Silver,86,7464.41,166.62,4.9,Active,Social Media
5499,76,West,Bronze,16,7592.1,284.31,2.5,Active,Store
5500,43,Southwest,Bronze,77,8626.05,178.63,3.8,Active,Online
5501,79,West,Bronze,16,9517.85,409.19,1.7,Inactive,Social Media
5502,74,Northeast,Bronze,88,4457.06,475.89,3.2,Active,Store
5503,29,Southeast,Silver,20,4165.11,207.92,1.8,Active,Advertisement
5504,28,Southeast,Platinum,54,4604.64,34.24,1.6,Active,Referral
5505,54,Southwest,Bronze,5,6598.17,127.39,1.4,Active,Online
5506,42,West,Gold,83,7754.45,59.91,3.3,Active,Advertisement
5507,35,Northeast,Silver,48,8705.44,178.93,4.8,Active,Store
5508,36,West,Bronze,83,4562.11,326.11,1.5,Active,Store
5509,40,Midwest,Bronze,25,3633.73,264.26,3.0,Active,Store
5510,72,West,Bronze,31,9833.53,129.01,3.7,Active,Referral
5511,55,Southwest,Gold,71,2318.88,385.96,3.0,Inactive,Online
5512,71,West,Bronze,43,2220.05,74.43,4.6,Active,Store
5513,35,Southeast,Bronze,58,7154.07,121.82,1.7,Active,Store
5514,43,Northeast,Bronze,28,1796.57,341.26,1.1,Inactive,Advertisement
5515,23,Southwest,Silver,16,3994.09,106.64,2.5,Suspended,Online
5516,21,Midwest,Gold,17,2923.87,342.59,3.2,Active,Online
5517,61,Northeast,Bronze,39,1687.1,488.7,2.0,Active,Social Media
5518,68,Northeast,Silver,62,5797.07,417.36,1.7,Active,Social Media
5519,46,Southeast,Silver,81,3735.11,88.41,4.2,Active,Online
5520,76,Southeast,Bronze,74,4622.34,265.04,1.8,Active,Online
5521,78,Southeast,Bronze,44,1958.63,216.94,2.8,Active,Referral
5522,51,Southwest,Silver,75,7678.67,495.92,4.8,Suspended,Online
5523,34,West,Silver,78,3147.12,482.56,3.5,Active,Store
5524,60,Northeast,Gold,89,3427.18,72.28,3.0,Active,Store
5525,60,West,Silver,2,2521.54,455.28,2.4,Inactive,Social Media
5526,70,West,Bronze,2,4344.04,104.77,3.1,Active,Referral
5527,33,Southeast,Bronze,37,4635.77,166.53,3.9,Active,Store
5528,19,West,Silver,98,5296.67,183.17,4.3,Active,Advertisement
5529,51,Northeast,Gold,72,9675.68,150.54,3.6,Active,Advertisement
5530,72,Northeast,Bronze,39,9046.92,428.09,4.2,Active,Online
5531,25,Midwest,Platinum,67,6093.93,171.67,1.4,Active,Online
5532,30,Southwest,Silver,53,389.03,410.2,1.1,Active,Advertisement
5533,59,West,Bronze,19,6122.6,497.24,3.9,Inactive,Referral
5534,25,Southwest,Silver,14,896.69,421.97,2.0,Active,Store
5535,47,Southwest,Bronze,92,7103.44,179.61,4.5,Inactive,Advertisement
5536,49,Southwest,Silver,4,3900.78,358.51,3.1,Active,Referral
5537,53,Southwest,Silver,38,8376.96,271.62,2.9,Active,Referral
5538,64,Northeast,Bronze,39,9425.29,395.39,4.1,Active,Online
5539,47,West,Gold,6,4171.1,85.02,4.0,Suspended,Advertisement
5540,18,Midwest,Gold,71,4605.55,322.69,3.8,Active,Store
5541,60,Southwest,Bronze,95,5901.48,389.1,3.8,Inactive,Online
5542,56,Midwest,Bronze,99,1971.33,383.0,3.1,Active,Store
5543,34,Northeast,Bronze,32,9273.33,482.16,4.7,Suspended,Referral
5544,76,Northeast,Gold,36,4330.0,38.62,4.6,Active,Online
5545,37,Southeast,Bronze,31,1668.2,179.43,2.3,Active,Online
5546,41,Southwest,Silver,42,7627.32,243.51,4.2,Inactive,Store
5547,67,Southeast,Bronze,62,2191.51,161.78,4.6,Active,Store
5548,39,Midwest,Bronze,35,1435.29,161.8,3.5,Inactive,Social Media
5549,46,West,Gold,97,5628.72,96.3,3.2,Active,Online
5550,39,Southeast,Gold,48,6714.95,408.35,3.7,Inactive,Advertisement
5551,61,Northeast,Silver,24,5695.63,454.95,1.7,Active,Referral
5552,26,Southwest,Silver,95,6565.11,50.34,1.3,Active,Online
5553,54,Midwest,Silver,65,1155.24,85.9,4.3,Active,Referral
5554,27,Northeast,Bronze,8,4760.18,121.94,3.3,Inactive,Advertisement
5555,53,West,Bronze,92,3570.19,259.4,1.5,Active,Referral
5556,54,Southwest,Bronze,17,9733.69,397.67,2.7,Active,Social Media
5557,45,West,Gold,21,496.24,45.01,2.2,Active,Online
5558,45,West,Platinum,98,2982.94,322.04,4.5,Inactive,Advertisement
5559,59,Southwest,Bronze,14,9418.62,83.17,3.0,Active,Referral
5560,80,Southwest,Bronze,6,9834.96,486.01,3.3,Active,Advertisement
5561,60,West,Bronze,12,8249.02,450.4,1.9,Active,Social Media
5562,38,Midwest,Gold,35,759.98,475.3,4.2,Active,Store
5563,41,Southwest,Gold,15,5613.55,62.02,4.7,Inactive,Store
5564,59,Northeast,Bronze,40,4001.23,249.14,4.2,Active,Online
5565,77,Southeast,Gold,20,8064.53,90.97,3.0,Inactive,Store
5566,57,Midwest,Gold,27,550.24,304.17,4.3,Active,Referral
5567,19,Southwest,Bronze,73,1971.29,124.04,1.8,Inactive,Referral
5568,72,Southwest,Silver,82,4891.95,387.61,1.5,Active,Referral
5569,25,Midwest,Silver,16,1576.48,325.56,2.8,Active,Advertisement
5570,65,Southeast,Bronze,64,6927.15,290.09,1.7,Active,Online
5571,44,West,Silver,12,8207.67,414.36,2.0,Inactive,Referral
5572,39,Northeast,Bronze,35,7045.2,255.13,3.3,Inactive,Referral
5573,54,Southwest,Silver,57,4402.84,142.23,2.6,Active,Advertisement
5574,44,Southeast,Gold,19,8783.88,314.15,4.5,Inactive,Advertisement
5575,74,Northeast,Silver,51,1376.86,478.96,1.9,Active,Store
5576,46,Midwest,Bronze,5,2603.39,304.57,5.0,Active,Store
5577,20,Southwest,Bronze,22,4895.4,318.51,2.4,Active,Advertisement
5578,61,West,Silver,41,613.39,468.03,3.1,Active,Online
5579,30,Midwest,Bronze,23,956.86,262.48,1.5,Active,Store
5580,62,Southwest,Silver,4,3974.43,498.22,3.3,Active,Online
5581,27,Southeast,Bronze,31,9438.86,88.23,4.8,Active,Advertisement
5582,53,Northeast,Gold,45,9084.14,273.15,4.0,Inactive,Referral
5583,26,Northeast,Gold,16,4659.75,114.32,2.0,Active,Referral
5584,71,Southwest,Gold,74,1421.59,232.13,2.8,Active,Referral
5585,73,Midwest,Bronze,26,1781.08,93.58,2.7,Active,Social Media
5586,72,West,Silver,67,3775.46,119.04,1.4,Active,Advertisement
5587,44,Southeast,Bronze,22,2100.74,113.29,4.5,Active,Online
5588,51,Southwest,Gold,86,829.76,166.82,2.5,Active,Store
5589,68,Southeast,Bronze,33,6737.77,75.96,3.0,Active,Referral
5590,18,Northeast,Gold,20,5814.49,406.58,2.2,Active,Online
5591,49,West,Silver,21,2912.97,118.13,1.6,Active,Referral
5592,42,Southeast,Gold,64,7789.48,214.12,4.6,Active,Advertisement
5593,46,Southwest,Gold,31,7759.49,17.87,1.1,Inactive,Referral
5594,24,West,Bronze,61,4910.02,61.39,2.6,Active,Online
5595,66,Midwest,Platinum,27,965.33,449.17,3.9,Active,Social Media
5596,20,Southwest,Bronze,81,9184.69,420.21,2.2,Inactive,Social Media
5597,37,Southeast,Platinum,6,6686.61,422.05,2.8,Active,Referral
5598,37,West,Gold,53,2470.51,211.56,3.3,Inactive,Online
5599,70,Southwest,Platinum,69,6104.55,79.35,5.0,Active,Store
5600,47,West,Bronze,13,4050.21,62.87,4.0,Inactive,Online
5601,52,West,Bronze,93,6353.5,306.75,4.9,Active,Referral
5602,52,West,Gold,54,4738.71,415.81,3.8,Active,Online
5603,66,Southeast,Platinum,57,4854.72,451.06,2.1,Active,Referral
5604,56,Southwest,Bronze,43,7358.82,151.48,2.1,Active,Online
5605,44,Northeast,Bronze,45,6137.26,167.3,4.3,Active,Store
5606,43,Northeast,Bronze,13,799.53,59.43,2.7,Active,Online
5607,31,Southeast,Gold,43,653.74,389.46,2.5,Active,Social Media
5608,34,Southeast,Gold,40,3050.09,145.09,4.8,Active,Advertisement
5609,35,West,Bronze,72,4302.46,245.66,1.1,Active,Online
5610,62,Southwest,Bronze,94,2752.23,465.16,3.1,Active,Referral
5611,69,Southwest,Silver,1,6514.6,378.59,4.1,Active,Referral
5612,46,Midwest,Bronze,81,1951.08,35.84,3.9,Inactive,Referral
5613,37,Midwest,Gold,4,7041.41,14.0,2.5,Active,Online
5614,70,Northeast,Silver,89,7731.51,395.83,3.1,Active,Referral
5615,44,Midwest,Silver,86,1243.19,280.73,1.0,Active,Online
5616,35,Midwest,Gold,11,6508.06,362.96,3.1,Active,Online
5617,21,Northeast,Silver,77,9614.36,86.84,3.4,Active,Store
5618,18,Northeast,Bronze,76,1928.24,437.3,4.5,Active,Referral
5619,67,Midwest,Gold,98,9093.03,388.93,1.8,Suspended,Online
5620,18,Southwest,Bronze,46,6060.48,446.51,4.3,Inactive,Online
5621,75,Midwest,Gold,78,5909.45,177.14,3.9,Active,Referral
5622,43,West,Bronze,34,519.23,145.1,3.7,Active,Store
5623,62,West,Gold,18,7483.0,84.35,2.6,Inactive,Online
5624,37,West,Bronze,78,4782.73,465.74,2.5,Inactive,Referral
5625,69,Southeast,Bronze,62,7211.74,96.65,3.8,Active,Advertisement
5626,40,West,Bronze,7,8091.81,68.47,5.0,Active,Store
5627,27,Southwest,Platinum,22,5237.96,104.41,2.6,Active,Referral
5628,76,Southeast,Platinum,12,2636.44,387.98,4.7,Active,Referral
5629,28,Southeast,Bronze,22,1415.72,445.87,3.3,Active,Store
5630,58,West,Bronze,30,1605.03,407.35,4.5,Active,Advertisement
5631,58,Midwest,Bronze,29,8669.35,285.99,1.9,Active,Online
5632,22,Northeast,Bronze,41,1235.78,497.0,4.0,Active,Advertisement
5633,75,Midwest,Gold,1,3846.94,43.74,4.3,Active,Online
5634,18,Midwest,Silver,10,3342.75,434.92,4.3,Inactive,Online
5635,34,Southeast,Gold,24,8654.56,219.58,4.1,Inactive,Store
5636,39,Southeast,Gold,28,4776.94,233.01,2.2,Active,Online
5637,51,Southeast,Silver,21,9964.46,72.52,3.1,Active,Referral
5638,73,Southwest,Gold,18,7370.55,26.38,2.2,Active,Store
5639,62,Southwest,Bronze,72,8509.24,165.15,2.4,Active,Referral
5640,58,Northeast,Bronze,40,986.72,95.68,2.2,Active,Online
5641,46,Southeast,Gold,37,2531.02,246.84,2.1,Inactive,Referral
5642,21,West,Bronze,28,1354.46,82.19,3.8,Active,Online
5643,22,Southeast,Bronze,73,4636.22,77.58,3.6,Active,Advertisement
5644,28,Southwest,Platinum,21,7182.87,439.72,1.8,Inactive,Social Media
5645,73,Southeast,Silver,87,1690.64,461.43,3.8,Active,Advertisement
5646,68,Southwest,Silver,7,1301.69,482.47,2.2,Inactive,Social Media
5647,38,Southeast,Gold,46,6146.09,343.45,1.8,Active,Referral
5648,52,West,Bronze,5,2303.13,387.8,4.0,Suspended,Social Media
5649,29,Northeast,Platinum,6,4793.25,419.53,2.5,Active,Store
5650,43,West,Bronze,83,511.18,332.87,3.3,Suspended,Referral
5651,68,Southwest,Silver,80,6806.13,171.82,1.8,Active,Referral
5652,36,Midwest,Gold,35,5413.16,86.63,3.5,Active,Store
5653,62,West,Silver,7,6474.23,126.26,1.8,Inactive,Store
5654,77,Southeast,Gold,76,2754.06,421.8,1.7,Active,Store
5655,24,Northeast,Platinum,87,2786.03,351.09,2.5,Active,Referral
5656,64,Southeast,Gold,45,8013.61,233.34,4.2,Active,Store
5657,72,Southeast,Bronze,63,7185.62,24.41,1.7,Active,Online
5658,24,West,Silver,30,5797.29,140.44,1.5,Active,Store
5659,43,Northeast,Platinum,22,6281.43,367.16,1.1,Active,Store
5660,57,Midwest,Silver,60,940.44,261.07,2.7,Inactive,Referral
5661,22,Southeast,Silver,80,8561.71,223.41,2.1,Active,Online
5662,38,Northeast,Silver,49,7699.07,163.7,2.2,Active,Referral
5663,31,Midwest,Bronze,45,5904.92,307.4,4.9,Inactive,Online
5664,21,Southeast,Bronze,87,9185.95,483.53,1.8,Active,Online
5665,40,Northeast,Platinum,42,1686.38,451.55,2.8,Active,Referral
5666,59,West,Silver,9,6866.57,24.94,4.9,Active,Store
5667,37,Southeast,Bronze,94,9629.82,245.67,1.1,Active,Online
5668,32,Southeast,Gold,19,3100.09,171.44,3.8,Active,Online
5669,67,Northeast,Silver,15,152.92,260.2,2.5,Suspended,Store
5670,69,Southeast,Gold,77,7348.67,307.04,4.6,Active,Store
5671,62,Midwest,Bronze,2,69.8,108.01,4.6,Active,Online
5672,46,Southeast,Platinum,29,8725.34,392.97,2.5,Inactive,Online
5673,25,Southwest,Silver,17,563.01,242.78,1.9,Active,Online
5674,58,Midwest,Gold,58,6527.65,496.08,2.7,Active,Advertisement
5675,65,Northeast,Bronze,69,3771.84,22.31,4.9,Active,Store
5676,36,Midwest,Bronze,83,2033.41,102.96,2.1,Active,Advertisement
5677,65,Southwest,Bronze,34,8982.58,347.92,4.9,Inactive,Store
5678,56,Southwest,Platinum,18,7462.46,350.64,4.3,Inactive,Advertisement
5679,63,Southeast,Bronze,25,3404.41,295.27,2.1,Inactive,Referral
5680,45,Southeast,Gold,34,2841.53,486.26,4.2,Suspended,Store
5681,63,West,Bronze,75,7360.12,213.5,1.2,Active,Store
5682,74,Midwest,Bronze,71,8365.71,214.35,3.2,Inactive,Online
5683,44,West,Bronze,56,7158.5,456.13,2.4,Active,Online
5684,21,Southwest,Gold,100,6399.89,273.84,2.7,Suspended,Online
5685,75,Southeast,Gold,48,2279.25,183.33,2.9,Active,Referral
5686,32,Southeast,Platinum,9,8528.04,362.28,3.0,Active,Referral
5687,52,Southeast,Platinum,84,7496.62,313.64,3.6,Active,Referral
5688,54,Northeast,Bronze,28,5172.74,160.14,3.8,Active,Social Media
5689,18,Southwest,Gold,94,5115.88,155.99,4.9,Active,Social Media
5690,20,Southeast,Silver,70,5691.73,203.85,4.1,Active,Advertisement
5691,64,Southwest,Gold,97,8282.76,45.09,3.8,Active,Store
5692,41,Southeast,Bronze,97,7422.6,471.88,2.6,Active,Referral
5693,44,Midwest,Gold,93,8562.45,99.68,1.5,Active,Referral
5694,57,Southwest,Bronze,67,5072.83,104.97,1.2,Active,Referral
5695,80,West,Bronze,93,6246.49,327.05,2.9,Active,Referral
5696,78,Northeast,Bronze,88,8545.72,364.88,3.7,Active,Referral
5697,53,West,Bronze,77,2323.2,371.05,3.6,Active,Online
5698,51,Southwest,Silver,23,4440.21,193.79,4.8,Active,Store
5699,46,Southeast,Gold,42,6206.52,437.93,2.5,Active,Store
5700,41,Southwest,Gold,94,9151.46,276.56,3.5,Active,Referral
5701,41,Northeast,Bronze,38,158.36,224.91,4.6,Inactive,Online
5702,59,Southwest,Bronze,91,2125.73,407.09,2.6,Inactive,Online
5703,21,Southeast,Bronze,24,2344.51,129.35,2.9,Suspended,Referral
5704,20,West,Gold,82,3266.13,431.49,4.7,Active,Online
5705,51,Midwest,Bronze,67,2817.87,274.03,3.2,Active,Store
5706,74,West,Silver,33,5901.39,451.03,4.2,Suspended,Advertisement
5707,66,Southeast,Bronze,95,8856.2,108.79,4.7,Active,Store
5708,40,Southeast,Silver,88,6369.78,468.67,3.3,Active,Store
5709,70,Northeast,Bronze,85,2415.27,347.06,1.4,Inactive,Referral
5710,73,Southwest,Bronze,52,8637.53,312.98,4.3,Active,Store
5711,69,Southwest,Bronze,91,6320.46,216.81,4.3,Inactive,Store
5712,40,West,Bronze,54,2189.62,478.59,1.5,Active,Social Media
5713,62,Midwest,Bronze,52,3616.67,227.52,3.2,Active,Store
5714,22,Midwest,Silver,17,7899.65,254.29,2.9,Active,Store
5715,48,Northeast,Bronze,6,7389.31,392.93,4.4,Active,Store
5716,79,Southeast,Bronze,62,5765.82,149.57,2.1,Inactive,Referral
5717,70,Northeast,Bronze,74,1447.68,152.83,2.7,Inactive,Referral
5718,79,Southwest,Gold,41,8032.89,389.9,3.4,Active,Referral
5719,58,Southeast,Silver,10,3075.43,73.0,3.1,Active,Online
5720,74,Northeast,Gold,8,7715.98,413.25,4.8,Inactive,Online
5721,78,West,Bronze,34,6475.66,316.34,4.8,Inactive,Store
5722,74,Southwest,Bronze,100,2641.7,274.15,1.3,Active,Advertisement
5723,77,Midwest,Bronze,86,2123.69,122.26,2.2,Inactive,Advertisement
5724,71,Northeast,Silver,96,1309.1,395.32,1.0,Inactive,Store
5725,23,Southwest,Silver,64,2419.46,404.43,2.7,Active,Online
5726,54,Southwest,Gold,83,1578.29,246.64,3.6,Inactive,Social Media
